PMTC_Wiki__4659186_bn___03232540n.html_13	82377	"play-11 ~ :ARG0 ~ ""The_Cure"" | play-11 ~ :ARG1 ~ concert | play-11 ~ :time ~ date-entity"	In 1982, The Cure played a concert which ended in a fight between band-members on stage.
PMTC_Wiki__11569018_bn___00287169n.html_2	84097	play-11 ~ :ARG0 ~ and | play-11 ~ :ARG1 ~ music | play-11 ~ :accompanier ~ band	Brothers Ken Johner and Brad Johner grew up in Saskatchewan playing music in their family band.
PMTC_Wiki__31117722_bn___02463398n.html_3	87552	"play-11 ~ :ARG0 ~ ""Phillip_Hill"" | play-11 ~ :ARG1 ~ drum | play-11 ~ :ARG2 ~ ""Limbeck"""	Phillip spent much of the mid-2000s playing drums for the now-defunct California-based twangy rock band Limbeck.
PMTC_Wiki__172458_bn___00809872n.html_42	88693	"play-11 ~ :ARG0 ~ ""Neil_Peart"" | play-11 ~ :ARG1 ~ drum | play-11 ~ :ARG2 ~ song"	Neil Peart of the Canadian rock band Rush plays drums on three songs on the album,
TheMusicalWorld__1843-036.txt_383	111412	play-11 ~ :ARG1 ~ opera | play-11 ~ :ARG0 ~ she | play-11 ~ :time ~ year	Her reception in Norma, the first opera in which she played this year, was most triumphant.
TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1258	119659	play-11 ~ :ARG0 ~ he	We have heard him play and accompany in many circles, and’ we are obliged to confess.
Meetups__1572373_bn___00798617n.html_6	141583	play-11 ~ :ARG0 ~ they | play-11 ~ :ARG2 ~ drum	They both grew up together in Sweden and started playing drums at a very young age
Meetups__3052849_bn___02404902n.html_7	142116	"play-11 ~ :ARG0 ~ ""Wilson_(band)"" | play-11 ~ :ARG2 ~ drum"	Wilson originally began playing drums in the second grade and played in the school marching band.
Child__mymusicallife00haweuoft_djvu.txt_1_922	150173	"play-11 ~ :ARG0 ~ ""Franz_Liszt"" | play-11 ~ :ARG2 ~ piano"	This was indeed a crime, and proved clearly that LISZT could not play the piano !
PMTC_Wiki__15456306_bn___00947097n.html_33	64701	play-11 ~ :ARG0 ~ band | play-11 ~ :time ~ leg | play-11 ~ :mod ~ also	The band also played on the UK leg of Vans Warped Tour in November 2013.
PMTC_Wiki__4994747_bn___03281248n.html_25	65931	"play-11 ~ :ARG0 ~ ""Shane_Filan"" | play-11 ~ :location ~ hall | play-11 ~ :time ~ date-entity | play-11 ~ :manner ~ artist"	Westlife lead vocalist Shane Filan played at the hall as a solo artist in 2017.
PMTC_Wiki__9497127_bn___15760076n.html_65	68846	"play-11 ~ :ARG0 ~ band | play-11 ~ :ARG2 ~ ""Big_Day_Out"" | play-11 ~ :mod ~ also | play-11 ~ :time ~ date-entity | play-11 ~ :ord ~ ordinal-entity"	The band also played at the Big Day Out in 2011 for their third time.
PMTC_Wiki__2382532_bn___01709383n.html_0	70143	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ viola	Rivka Golani (Hebrew: רבקה גולני‎ , born 22 March 1946) is an Israeli viola player.
PMTC_Wiki__54464633_bn___02110519n.html_1	70404	"play-11 ~ :ARG0 ~ ""Peter_Banks"" | play-11 ~ :accompanier ~ band | play-11 ~ :time ~ before"	Guitarist Peter Banks played with several bands before forming Flash, including The Nighthawks in 1963,
PMTC_Wiki__13389865_bn___00537667n.html_60	75070	"play-11 ~ :ARG2 ~ ""Niagara_Falls_(EP)"" | play-11 ~ :ARG0 ~ band"	In March 2014, the band released the long-player Niagarama, recorded at Glasgow's Green Door Studios.
PMTC_Wiki__40566326_bn___14311532n.html_13	83224	"play-11 ~ :ARG0 ~ ""Chance_(band)"" | play-11 ~ :ARG1 ~ bass | play-11 ~ :ARG2 ~ record | play-11 ~ :time ~ have-org-role-91"	"Chance played bass on many other hit records as a member of ""the Nashville A-Team""."
PMTC_Wiki__2535418_bn___01882560n.html_17	84056	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ that | play-11 ~ :manner ~ solo	, we just all sat there in awe as he went crazy (playing that solo).
PMTC_Wiki__19017895_bn___14627042n.html_15	84908	"play-11 ~ :ARG0 ~ ""Nieto"" | play-11 ~ :ARG1 ~ drum"	"Born in Madrid, Spain, in 1958 Nieto joined the band ""Los Pekenikes"", playing the drums."
PMTC_Wiki__165908_bn___00897547n.html_155	85533	play-11 ~ :ARG0 ~ band | play-11 ~ :time ~ before	The band played at several festivals before embarking on a co-headlining summer tour with Shinedown.
DwightSJournalOfMusic__1870-021.txt_555	95487	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG2 ~ prince | play-11 ~ :time ~ after	the. chief pleasure a prince enjoys is in having his band.play for him: after dinner.
TheQuarterlyMusicalMagazineAndReview__1826-029.txt_1958	123374	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ adagio | play-11 ~ :manner ~ or	There i is no performer who plays an adagio with finer or with chaster feeling.
Child__LouisSpohrsAutobiography_djvu.txt_1_832	143371	play-11 ~ :ARG0 ~ virtuosi | play-11 ~ :ARG1 ~ it | play-11 ~ :time ~ day	although I have heard it played in more recent days by many celebrated pianoforte virtuosi.
PMTC_Wiki__43771994_bn___13849651n.html_2	68221	play-11 ~ :ARG0 ~ she | play-11 ~ :ARG1 ~ album	She played on many of his albums and was a member of his band.
PMTC_Wiki__7554519_bn___03627672n.html_14	80153	"play-11 ~ :ARG0 ~ ""Fredrik_Norén"" | play-11 ~ :ARG1 ~ guitar | play-11 ~ :instrument ~ and"	Fredrik Norburg played the guitar, with keyboards and programming provided by Molinder and Persson.
PMTC_Wiki__200335_bn___01794750n.html_22	83143	play-11 ~ :ARG0 ~ soloist | play-11 ~ :ARG1 ~ episode	The ripieno (tutti) plays the main ritornello theme, while soloists play the intervening episodes.
PMTC_Wiki__16372580_bn___00874188n.html_3	84964	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG2 ~ trumpet	He began playing trumpet at age eight, – as did his brother, Henry Mason
PMTC_Wiki__11839324_bn___00319953n.html_30	90093	"play-11 ~ :ARG1 ~ version | play-11 ~ :medium ~ ""MTV"" | play-11 ~ :concession ~ play-over-03"	The edited version continued to be played on MTV, though to a smaller degree.
http://www.jstor.org/stable/27699163_232	17122	play-11 ~ :mod ~ pastoral	In the years 1597-1600, pastoral plays were especially popular on the London stage.1
PMTC_Wiki__21855821_bn___01479045n.html_52	61890	play-11 ~ :ARG0 ~ band	I've been humming my lyrics along with the band as the band play.
PMTC_Wiki__32635290_bn___02617654n.html_8	67625	play-11 ~ :location ~ stage | play-11 ~ :ARG0 ~ artist | play-11 ~ :mod ~ simultaneous	Spread over 3 days, the festival has multiple stages with artists playing simultaneously.
PMTC_Wiki__9497127_bn___15760076n.html_41	68826	"play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ show-04 | play-11 ~ :time ~ ""Big_Day_Out"""	The band played all Australian shows at the Big Day Out in 2009.
PMTC_Wiki__13360428_bn___00534375n.html_29	69068	play-11 ~ :ARG1 ~ guitar | play-11 ~ :time ~ date-entity | play-11 ~ :accompanier ~ and	Played bass guitar in Mighty Guys (1980s) with Mick Hamilton and Leon Isackson.
PMTC_Wiki__13360428_bn___00534375n.html_31	69070	"play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ ""Through_the_Gale"" | play-11 ~ :ARG2 ~ bass | play-11 ~ :time ~ date-entity"	He played bass on Night of the Gale with Phill Raymond in 2006.
PMTC_Wiki__22087566_bn___01505059n.html_3	69488	play-11 ~ :instrument ~ thing | play-11 ~ :ARG1 ~ audio | play-11 ~ :mod ~ official	Previews of the album were made available through Twisted Music's official audio player.
PMTC_Wiki__14209010_bn___01853219n.html_96	69735	"play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ show | play-11 ~ :location ~ ""Sydney_Trocadero"" | play-11 ~ :time ~ by"	By September 1975 the band played their final show in Prahran's Reefer Cabaret.
PMTC_Wiki__4356145_bn___03184533n.html_7	72289	"play-11 ~ :ARG0 ~ ""Karl_Groom"" | play-11 ~ :ARG1 ~ guitar | play-11 ~ :time ~ date-entity"	In 2017, Karl Groom played all acoustic guitars on Galahad's Quiet Storms album.
PMTC_Wiki__40515890_bn___16976565n.html_2	75823	play-11 ~ :ARG2 ~ instrument | play-11 ~ :ARG0 ~ person	Yuri Yunakov eventually took up the clarinet, the same instrument as his father.
PMTC_Wiki__39471780_bn___14345187n.html_47	79596	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG2 ~ keyboard	Trent became the band's percussionist & second keyboard player, eventually gravitating to guitar.
PMTC_Wiki__3217601_bn___02572891n.html_4	79881	"play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ ""Bouzouki"" | play-11 ~ :mod ~ virtuoso"	His virtuoso bouzouki-playing made him famous on the popular music stages of Chania.
PMTC_Wiki__40566326_bn___14311532n.html_19	83229	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG1 ~ and	""", he played on the Everly Brothers' ""Bird Dog"" and ""Bye Bye Love.""."
PMTC_Wiki__1191841_bn___00329350n.html_6	84225	play-11 ~ :part ~ song	the songs from the extended play have never been re-recorded for future albums.
PMTC_Wiki__8532867_bn___03736104n.html_1	84851	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG2 ~ instrument	His plays stringed instruments, composes and produces music, including jazz, classical and folk.
PMTC_Wiki__165908_bn___00897547n.html_12	85398	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG2 ~ bar | play-11 ~ :location ~ hometown	The newly formed band started playing small bars in their hometown of Boston.
PMTC_Wiki__165908_bn___00897547n.html_58	85440	"play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ ""Ozzfest"" | play-11 ~ :time ~ date-entity"	The band played Ozzfest in 2000 again as The band had in 1999.
PMTC_Wiki__31117722_bn___02463398n.html_8	87557	"play-11 ~ :ARG0 ~ ""Phillip_Hill"" | play-11 ~ :ARG1 ~ drum | play-11 ~ :ARG2 ~ ""Josh_Berresford"" | play-11 ~ :time ~ tour-01"	Phillip played drums for Josh Berwanger on a Midwest tour in Spring 2014.
PMTC_Wiki__15876826_bn___00820239n.html_6	91665	"play-11 ~ :ARG0 ~ ""Shun_(band)"" | play-11 ~ :ARG1 ~ band | play-11 ~ :time ~ serve-01"	Shu played in bands while serving in the Army from 1942 to 1945.
DwightSJournalOfMusic__1873-016.txt_674	97945	play-11 ~ :ARG0 ~ she | play-11 ~ :ARG1 ~ opera	in the opera, which she’ could play and sing from beginning to end.
TheQuarterlyMusicalMagazineAndReview__1825-025.txt_1927	114123	"play-11 ~ :ARG0 ~ ""Giovanni_Domenico_de_Cupis"" | play-11 ~ :ARG2 ~ violin | play-11 ~ :mod ~ chamber"	Cupis, the rival of Leclair, was considered as a very superior chamber violinist.
TheQuarterlyMusicalMagazineAndReview__1824-022.txt_1113	116548	"play-11 ~ :ARG1 ~ ""Bassoon"" | play-11 ~ :instrument ~ reed"	Tus bassoon was played by a reed managed like the ancient shepherd’s pipe.
PMTC_Wiki__17022350_bn___01923316n.html_6	68326	"play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ show | play-11 ~ :location ~ ""Tin_Foil_Phoenix"" | play-11 ~ :time ~ date-entity"	The band played their first show at Sonic Bloom in May 2006.
PMTC_Wiki__12563141_bn___00423806n.html_5	69778	play-11 ~ :ARG0 ~ band | play-11 ~ :location ~ venue | play-11 ~ :manner ~ together	Both bands played in most main independent venues in Melbourne, often together.
PMTC_Wiki__12563141_bn___00423806n.html_10	69783	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ gig	These three early Melbourne ska bands can still be found playing gigs.
PMTC_Wiki__161356_bn___01644257n.html_251	71375	"play-11 ~ :ARG0 ~ ""Journey_(band)"" | play-11 ~ :ARG1 ~ song | play-11 ~ :time ~ date-entity | play-11 ~ :location ~ ""New_York_City"" | play-11 ~ :manner ~ live"	On August 21, 2021, Journey played the song live at New York's
PMTC_Wiki__172431_bn___02268631n.html_100	71782	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ material | play-11 ~ :time ~ show-04	The band continued its tour and played new material during their shows.
PMTC_Wiki__10526826_bn___00171742n.html_2	84673	"play-11 ~ :ARG0 ~ ""Éric_Lada"" | play-11 ~ :ARG1 ~ drum"	The Louisiana Five was led by Anton Lada who played the drums.
PMTC_Wiki__165908_bn___00897547n.html_22	85407	play-11 ~ :ARG0 ~ band | play-11 ~ :location ~ throughout | play-11 ~ :time ~ after	For the next two years, the band played throughout the Boston area.
PMTC_Wiki__456650_bn___03218577n.html_8	85772	"play-11 ~ :ARG0 ~ ""Dave_Pybus"" | play-11 ~ :ARG2 ~ bass"	This is also the first album to feature Dave Pybus on bass.
PMTC_Wiki__2672827_bn___02027270n.html_61	65494	play-11 ~ :ARG1 ~ song | play-11 ~ :time ~ session	""" I believe the song's played as during a therapy session."
PMTC_Wiki__29560822_bn___02319938n.html_8	65627	"play-11 ~ :ARG0 ~ ""David_Knight_(musician)"" | play-11 ~ :ARG2 ~ guitar"	At the age of 14, Knight started to play electric guitar,
PMTC_Wiki__30735547_bn___02422635n.html_13	66842	"play-11 ~ :ARG0 ~ ""Mazzy_Star"" | play-11 ~ :ARG1 ~ music | play-11 ~ :manner ~ together"	I just asked if Mazzy Star'd be into playing music together.
PMTC_Wiki__1042209_bn___00534019n.html_69	71961	play-11 ~ :ARG1 ~ it | play-11 ~ :mod ~ also	It was also played as part of the encore for the
PMTC_Wiki__10196257_bn___00138656n.html_5	80298	play-11 ~ :ARG1 ~ video | play-11 ~ :medium ~ and	It received moderate video play on MTV and other music channels.
PMTC_Wiki__1487105_bn___01708084n.html_88	82673	"play-11 ~ :ARG0 ~ ""Nick_Baughman"" | play-11 ~ :ARG1 ~ guitar | play-11 ~ :ARG2 ~ ""The_Letter_Black"" | play-11 ~ :mod ~ also"	Nick Baumhardt has also played rhythm guitar for the Letter Black.
PMTC_Wiki__3572916_bn___02917959n.html_1	82813	"play-11 ~ :ARG0 ~ he | play-11 ~ :ARG2 ~ ""The_Analogs"" | play-11 ~ :time ~ date-interval"	He had been playing for The Analogs from 1995 to 1996.
PMTC_Wiki__16372580_bn___00874188n.html_6	84967	play-11 ~ :ARG0 ~ he | play-11 ~ :accompanier ~ band	Soon after he played in bands in Chicago and St. Louis.
TheMusicalTimes__1876-397.txt_563	104288	play-11 ~ :ARG1 ~ and	HARMONIUM: a Simple and Easy Method for Playing Music N TUNING
TheQuarterlyMusicalMagazineAndReview__1826-029.txt_1098	122742	play-11 ~ :ARG2 ~ instrument	These consist of playing on various instruments, singing, dancing, tumbling, &c.
Meetups__9769681_bn___03875625n.html_11	142386	"play-11 ~ :ARG0 ~ ""Chris_White_(musician)"" | play-11 ~ :ARG2 ~ guitar"	"Kannis remembered that ""Chris' guitar playing was so raw, original and"
http://www.jstor.org/stable/j.ctt1xp3mg2.6_259	11205	play-11 ~ :ARG2 ~ banjo	o played the banjo wasn't worth the bullet to shoot
http://www.jstor.org/stable/738497_386	12453	play-11 ~ :ARG1 ~ it | play-11 ~ :time ~ as-long-as	As long as Italian opera-houses exist, it will be played.
http://www.jstor.org/stable/community.28043361_955	20815	play-11 ~ :ARG0 ~ he	The ultra-cool lyricism characterizes his playing as much as ever.
http://www.jstor.org/stable/42811403_20	27235	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ piano | play-11 ~ :mod ~ too	Pianos are plentiful and people who can play them, too.
PMTC_Wiki__2927918_bn___02290268n.html_2	67463	play-11 ~ :ARG0 ~ he | play-11 ~ :ARG2 ~ piano	He learned to play the piano from an older sister.
PMTC_Wiki__1100238_bn___00221102n.html_26	75157	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ show | play-11 ~ :location ~ and	The band played shows throughout southern Minnesota and north Iowa.
PMTC_Wiki__15160313_bn___00733179n.html_3	84234	"play-11 ~ :ARG0 ~ ""Bistrița"" | play-11 ~ :ARG1 ~ viola"	The idea of creation belonged to Vladimir Bistritsky (viola player).
PMTC_Wiki__6634052_bn___03511819n.html_0	89685	play-11 ~ :ARG0 ~ band | play-11 ~ :time ~ since	Bulbulators is a Polish punk rock band playing since 1989.
http://www.jstor.org/stable/10.7591/j.ctt1g69xhw.7_501	22841	play-11 ~ :ARG1 ~ thing | play-11 ~ :ARG0 ~ he	Several club stages, particularly in Moscow, staged his plays.
http://www.jstor.org/stable/j.ctv3znzb4.5_106	55476	play-11 ~ :ARG1 ~ music | play-11 ~ :ARG0 ~ musician	The type of music the musician played was unimportant.
http://www.jstor.org/stable/10.1163/j.ctt1w76trp.12_389	61129	"play-11 ~ :ARG0 ~ ""Sheila_on_7"" | play-11 ~ :ARG1 ~ zither | play-11 ~ :time ~ initial"	initially, Uking sukri28 played the small zither (kacapi rincik).
PMTC_Wiki__34358218_bn___02793825n.html_14	65839	play-11 ~ :ARG0 ~ and | play-11 ~ :ARG1 ~ organ	Ton Koopman and Bob van Asperen played the organs.
PMTC_Wiki__23171640_bn___01628619n.html_6	70174	"play-11 ~ :ARG0 ~ ""Raccoo-oo-oon"" | play-11 ~ :ARG1 ~ ""I'm_Lying_on_the_Beach"" | play-11 ~ :ARG2 ~ bass"	"Patrice Agbokou played bass on the song ""My Beach""."
TheMusicalTimes__1876-397.txt_2256	105536	play-11 ~ :ARG0 ~ band | play-11 ~ :ARG1 ~ thing	The band played several selections which were well received.
http://www.jstor.org/stable/738068_0	0	play-11 ~ :ARG1 ~ piano	MUSICAL MEMORY IN PIANO PLAYING AND PIANO STUDY
PMTC_Wiki__18821606_bn___01141102n.html_15	81543	play-11 ~ :ARG0 ~ he | play-11 ~ :location ~ church | play-11 ~ :time ~ until	He played at the church until his death.
PMTC_Wiki__18318255_bn___01072258n.html_11	81987	"play-11 ~ :ARG0 ~ ""Julieta_Venegas"" | play-11 ~ :ARG1 ~ and"	Julieta Venegas played the accordion, guitar, and piano.
PMTC_Wiki__10585095_bn___00177709n.html_41	88885	play-11 ~ :ARG0 ~ we | play-11 ~ :ARG1 ~ it | play-11 ~ :time ~ sometime | play-11 ~ :manner ~ live	"I think we will play it live sometime...""."
DwightSJournalOfMusic__1875-006.txt_860	94542	play-11 ~ :ARG0 ~ person | play-11 ~ :ARG1 ~ piano	him at the head of, all pianoforte players
http://www.jstor.org/stable/310348_819	37673	play-11 ~ :mod ~ this	But these three plays form no trilogy.
PMTC_Wiki__21855821_bn___01479045n.html_112	61947	play-11 ~ :ARG2 ~ instrument	"""Let's try and play our instruments perfectly."
PMTC_Wiki__17647086_bn___02714270n.html_12	62244	"play-11 ~ :ARG0 ~ band | play-11 ~ :location ~ ""Southern_United_States"""	the band played at the 2008 South
Meetups__164426_bn___00881718n.html_10	142168	"play-11 ~ :ARG0 ~ ""James_Burton"" | play-11 ~ :ARG2 ~ guitar"	Self-taught, Burton began playing guitar during childhood.
http://www.jstor.org/stable/310348_214	37220	play-11 ~ :ARG1 ~ thing	Let us consider the plays separately.
PMTC_Wiki__1182969_bn___00318978n.html_38	67288	"play-11 ~ :ARG0 ~ ""Lars_Danielsson"" | play-11 ~ :ARG1 ~ guitar"	Jónas Bloch Danielsen plays rhythm guitar.
PMTC_Wiki__1829300_bn___01069335n.html_15	80427	"play-11 ~ :ARG0 ~ ""Claudine"" | play-11 ~ :ARG1 ~ bass | play-11 ~ :accompanier ~ band"	Claudine played bass with instrumental band
Child__LouisSpohrsAutobiography_djvu.txt_1_91	142698	play-11 ~ :time ~ event | play-11 ~ :ARG0 ~ i | play-11 ~ :ARG2 ~ violin	in which I played second violin.
http://www.jstor.org/stable/738068_167	160	play-11 ~ :ARG1 ~ piano	Musical Memory in Piano Playing
TheQuarterlyMusicalMagazineAndReview__1828-037.txt_1781	120062	"play-11 ~ :ARG0 ~ ""Antonio_Buonomo"" | play-11 ~ :ARG2 ~ clarinet"	D. Buonuomo—very good clarinet players.
